,ClassEntropy,ClassProbabilityMax,ClassProbabilityMean,ClassProbabilityMin,ClassProbabilitySTD,DatasetRatio,InverseDatasetRatio,KurtosisMax,KurtosisMean,KurtosisMin,KurtosisSTD,Landmark1NN,LandmarkDecisionNodeLearner,LandmarkDecisionTree,LandmarkLDA,LandmarkNaiveBayes,LandmarkRandomNodeLearner,LogDatasetRatio,LogInverseDatasetRatio,LogNumberOfFeatures,LogNumberOfInstances,NumberOfCategoricalFeatures,NumberOfClasses,NumberOfFeatures,NumberOfFeaturesWithMissingValues,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,PCAFractionOfComponentsFor95PercentVariance,PCAKurtosisFirstPC,PCASkewnessFirstPC,PercentageOfFeaturesWithMissingValues,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,RatioNominalToNumerical,RatioNumericalToNominal,SkewnessMax,SkewnessMean,SkewnessMin,SkewnessSTD,SymbolsMax,SymbolsMean,SymbolsMin,SymbolsSTD,SymbolsSum
1413,1.58496250072116,0.333333333333333,0.333333333333333,0.333333333333333,0.0,0.0266666666666667,37.5,0.241442918777466,-0.765682650165604,-1.3953598044588,0.665602138979599,0.946666666666667,0.666666666666667,0.926666666666667,0.98,0.953333333333333,0.62,-3.62434093297637,3.62434093297637,1.38629436111989,5.01063529409626,0.0,3.0,4.0,0.0,150.0,0.0,0.0,4.0,0.5,-1.3676643371582,-0.260165870189667,0.0,0.0,0.0,0.0,0.0,0.330702811479568,0.0667000710964203,-0.271711766719818,0.261433680915909,0.0,0.0,0.0,0.0,0.0
1441,0.557661110665072,0.869918699186992,0.5,0.130081300813008,0.369918699186992,0.317073170731707,3.15384615384615,14.9555082109003,5.83708498684635,-0.769733585024041,4.13328262342114,0.850466200466201,0.903613053613054,0.812645687645688,0.87004662004662,0.818298368298368,0.872086247086247,-1.14862270924277,1.14862270924277,3.66356164612965,4.81218435537242,0.0,2.0,39.0,0.0,123.0,0.0,0.0,39.0,0.256410256410256,5.09694480895996,2.13323163986206,0.0,0.0,0.0,0.0,0.0,3.68502926826477,2.03730579217275,-1.54757940769196,1.06851244003434,0.0,0.0,0.0,0.0,0.0
1442,0.489940578392942,0.893280632411067,0.5,0.106719367588933,0.393280632411067,0.146245059288538,6.83783783783784,65.6701790474953,7.87497548168398,-0.276265966288737,13.3653859991325,0.791846153846154,0.882230769230769,0.81925641025641,0.87374358974359,0.785923076923077,0.893769230769231,-1.9224715760833,1.9224715760833,3.61091791264422,5.53338948872752,0.0,2.0,37.0,0.0,253.0,0.0,0.0,37.0,0.297297297297297,2.74987316131592,1.54959082603455,0.0,0.0,0.0,0.0,0.0,8.07688808441162,2.11444673828177,-0.964375495910645,1.55760670433338,0.0,0.0,0.0,0.0,0.0
1443,0.397470755231908,0.921331316187595,0.5,0.0786686838124055,0.421331316187595,0.0559757942511346,17.8648648648649,255.34521484375,62.1861155268739,-1.23498296737671,61.9758241101396,0.91548794489093,0.921366941516195,0.895721740945622,0.921275093066138,0.885023136067912,0.919851790001044,-2.88283592720746,2.88283592720746,3.61091791264422,6.49375383985169,0.0,2.0,37.0,0.0,661.0,0.0,0.0,37.0,0.324324324324324,83.7633285522461,7.20467901229858,0.0,0.0,0.0,0.0,0.0,14.4521751403809,5.64933866272504,-0.059191819280386,3.4317214668379,0.0,0.0,0.0,0.0,0.0
1444,0.534410666760546,0.87823585810163,0.5,0.12176414189837,0.37823585810163,0.0354745925215724,28.1891891891892,867.06494140625,188.372832124218,-1.14629490198856,217.76839056665,0.860028806145311,0.878262829403606,0.829229613428642,0.87153134890999,0.351666844482378,0.878262829403606,-3.33893854235655,3.33893854235655,3.61091791264422,6.94985645500077,0.0,2.0,37.0,0.0,1043.0,0.0,0.0,37.0,0.324324324324324,252.306777954102,12.7886219024658,0.0,0.0,0.0,0.0,0.0,28.4997081756592,9.44510161020868,0.0380961708724499,7.51164016042053,0.0,0.0,0.0,0.0,0.0
1446,0.552974050054437,0.871621621621622,0.5,0.128378378378378,0.371621621621622,0.125,8.0,161.12189581916,29.1429313994637,-1.11956545840136,34.7642813942737,0.797619047619048,0.871904761904762,0.760952380952381,0.833809523809524,0.796904761904762,0.871904761904762,-2.07944154167984,2.07944154167984,3.61091791264422,5.69035945432406,0.0,2.0,37.0,0.0,296.0,0.0,0.0,37.0,0.297297297297297,32.474193572998,4.33232402801514,0.0,0.0,0.0,0.0,0.0,11.4960498809814,3.79401032863235,-0.479025363922119,2.36033915358319,0.0,0.0,0.0,0.0,0.0
1447,0.553145318352646,0.871559633027523,0.5,0.128440366972477,0.371559633027523,0.113149847094801,8.83783783783784,102.719657897949,22.2650534743038,-1.08664558252204,21.9395039749482,0.788942736185383,0.871724598930481,0.785071301247772,0.84369986631016,0.816694518716578,0.871724598930481,-2.17904225825303,2.17904225825303,3.61091791264422,5.78996017089725,0.0,2.0,37.0,0.0,327.0,0.0,0.0,37.0,0.297297297297297,22.6132984161377,-3.93698287010193,0.0,0.0,0.0,0.0,0.0,9.20916938781738,3.55794597074792,-0.450114101171494,1.9155612721459,0.0,0.0,0.0,0.0,0.0
1448,0.692105325362873,0.814432989690722,0.5,0.185567010309278,0.314432989690722,0.201030927835052,4.97435897435897,60.407169342041,8.96934877088146,-0.589558222399216,11.1512938263439,0.75906432748538,0.83593567251462,0.784269005847953,0.79593567251462,0.795672514619883,0.815087719298246,-1.60429651293368,1.60429651293368,3.66356164612965,5.26785815906333,0.0,2.0,39.0,0.0,194.0,0.0,0.0,39.0,0.256410256410256,6.8533296585083,2.28634238243103,0.0,0.0,0.0,0.0,0.0,6.81590843200684,2.24762743558639,-1.28705358505249,1.42284688202772,0.0,0.0,0.0,0.0,0.0
1449,0.489940578392942,0.893280632411067,0.5,0.106719367588933,0.393280632411067,0.146245059288538,6.83783783783784,65.6701790474953,7.87497548168398,-0.276265966288737,13.3653859991325,0.791846153846154,0.882230769230769,0.81925641025641,0.87374358974359,0.785923076923077,0.893769230769231,-1.9224715760833,1.9224715760833,3.61091791264422,5.53338948872752,0.0,2.0,37.0,0.0,253.0,0.0,0.0,37.0,0.297297297297297,2.74987316131592,1.54959082603455,0.0,0.0,0.0,0.0,0.0,8.07688808441162,2.11444673828177,-0.964375495910645,1.55760670433338,0.0,0.0,0.0,0.0,0.0
1450,0.935841553032522,0.648,0.5,0.352,0.148,0.312,3.20512820512821,19.9004767178349,7.1943230891391,-0.619513840791297,4.89801133271628,0.705128205128205,0.712545787545788,0.624908424908425,0.673168498168498,0.703663003663004,0.648901098901099,-1.16475209117265,1.16475209117265,3.66356164612965,4.8283137373023,0.0,2.0,39.0,0.0,125.0,0.0,0.0,39.0,0.282051282051282,7.98963069915771,2.60071182250977,0.0,0.0,0.0,0.0,0.0,4.12529516220093,2.29904459378658,-1.34966969490051,1.10538293871503,0.0,0.0,0.0,0.0,0.0
1451,0.424762501049065,0.913475177304965,0.5,0.0865248226950355,0.413475177304965,0.0524822695035461,19.0540540540541,262.325286865234,56.0941250923888,-1.21232202199961,59.4245280805161,0.895025709814443,0.91349709367315,0.892329532752068,0.906453722334004,0.883796109993293,0.912068522244579,-2.94727989016804,2.94727989016804,3.61091791264422,6.55819780281227,0.0,2.0,37.0,0.0,705.0,0.0,0.0,37.0,0.324324324324324,58.3180389404297,-5.86824417114258,0.0,0.0,0.0,0.0,0.0,14.8924188613892,5.33397368764555,-0.0572173744440079,3.24904417005117,0.0,0.0,0.0,0.0,0.0
1452,0.149652349370548,0.978523489932886,0.5,0.0214765100671141,0.478523489932886,0.0483221476510067,20.6944444444444,416.742101992392,132.957655019313,-1.03771841526031,120.461481952779,0.961134147846477,0.978576082932248,0.961152659508824,0.963800814513143,0.911583611008268,0.978576082932248,-3.02986527992345,3.02986527992345,3.58351893845611,6.61338421837956,0.0,2.0,36.0,0.0,745.0,0.0,0.0,36.0,0.277777777777778,176.114196777344,10.9684209823608,0.0,0.0,0.0,0.0,0.0,18.3299045562744,8.32952839963966,-2.66019225120544,5.46041033088821,0.0,0.0,0.0,0.0,0.0
1453,0.541933067099493,0.875580315691736,0.5,0.124419684308264,0.375580315691736,0.0343546889507892,29.1081081081081,715.537780761719,175.912940776086,-1.13529062271118,189.392636939918,0.849705701156872,0.875607730683612,0.84227153930918,0.878394479534838,0.350617892607518,0.875607730683612,-3.37101676451216,3.37101676451216,3.61091791264422,6.98193467715639,0.0,2.0,37.0,0.0,1077.0,0.0,0.0,37.0,0.351351351351351,231.540603637695,12.0450649261475,0.0,0.0,0.0,0.0,0.0,25.3431797027588,9.12305187912205,0.0213158335536718,6.90673570628799,0.0,0.0,0.0,0.0,0.0
1454,0.535324721632944,0.877914951989026,0.5,0.122085048010974,0.377914951989026,0.0253772290809328,39.4054054054054,768.985655788016,104.723000515852,-1.5098888874054,148.775736438041,0.88,0.87792158715163,0.885436939064714,0.907392536608408,0.876542276806802,0.87792158715163,-3.67390299992438,3.67390299992438,3.61091791264422,7.2848209125686,0.0,2.0,37.0,0.0,1458.0,0.0,0.0,37.0,0.405405405405405,17.0215034484863,-3.22324657440186,0.0,0.0,0.0,0.0,0.0,25.457633972168,6.4436440415479,-0.46345329284668,5.10214431049004,0.0,0.0,0.0,0.0,0.0
1455,0.979868756651153,0.583333333333333,0.5,0.416666666666667,0.0833333333333333,0.05,20.0,-1.53266785286255,-1.53266785286255,-1.53266785286255,0.0,1.0,0.916666666666667,1.0,1.0,0.975,0.666666666666667,-2.99573227355399,2.99573227355399,1.79175946922805,4.78749174278205,5.0,2.0,6.0,0.0,120.0,0.0,0.0,1.0,0.454545454545455,-1.42327400793981,-0.350928447225688,0.0,0.0,0.0,5.0,0.2,0.111097073133747,0.111097073133747,0.111097073133747,0.0,2.0,2.0,2.0,0.0,10.0
1457,5.64385618977472,0.02,0.02,0.02,0.0,6.66666666666667,0.15,1228.74452984587,83.2489201189654,-0.704124927520752,104.348109574758,0.122,0.0386666666666667,0.463333333333333,0.082,0.57,0.02,1.89711998488588,-1.89711998488588,9.21034037197618,7.3132203870903,0.0,50.0,10000.0,0.0,1500.0,0.0,0.0,10000.0,0.1177,-0.0712218284606934,-0.322380274534225,0.0,0.0,0.0,0.0,0.0,33.7961730957031,7.25308221812388,-0.481850892305374,4.64502056640027,0.0,0.0,0.0,0.0,0.0
1459,3.28482601106292,0.138578978273635,0.1,0.0587199060481503,0.022310894271477,0.000685065570561754,1459.71428571429,1.24915635625989,-0.0397897344972569,-0.548067461983587,0.58165936741612,0.947238288934435,0.173419027868506,0.946163298612366,0.345564799904647,0.260904913512815,0.188492569251231,-7.28599600083543,7.28599600083543,1.94591014905531,9.23190614989074,0.0,10.0,7.0,0.0,10218.0,0.0,0.0,7.0,0.857142857142857,-0.0121793746948242,-0.492731034755707,0.0,0.0,0.0,0.0,0.0,1.41553962230682,0.673773146101407,0.198972657322884,0.368631287094343,0.0,0.0,0.0,0.0,0.0
1460,0.992274432717632,0.551698113207547,0.5,0.448301886792453,0.0516981132075472,0.000377358490566038,2650.0,-0.631259202957153,-0.844625234603882,-1.05799126625061,0.213366031646729,0.8722598715566,0.584167204528694,0.873581705691974,0.557549110346316,0.615466678515416,0.594717595735579,-7.88231491898027,7.88231491898027,0.693147180559945,8.57546209954021,0.0,2.0,2.0,0.0,5300.0,0.0,0.0,2.0,1.0,-0.717018604278564,0.0904213190078735,0.0,0.0,0.0,0.0,0.0,0.168717056512833,0.0972529780119658,0.0257888995110989,0.0714640785008669,0.0,0.0,0.0,0.0,0.0
1464,0.791644629845233,0.762032085561497,0.5,0.237967914438503,0.262032085561497,0.0053475935828877,187.0,15.7622165679932,10.1482762694359,-0.252002954483032,6.55521469418435,0.677855855855856,0.762054054054054,0.718018018018018,0.770126126126126,0.751387387387387,0.762054054054054,-5.23110861685459,5.23110861685459,1.38629436111989,6.61740297797448,0.0,2.0,4.0,0.0,748.0,0.0,0.0,4.0,0.75,9.45620441436768,-2.38303327560425,0.0,0.0,0.0,0.0,0.0,3.20482230186462,2.25857037305832,0.747946500778198,1.02696180944564,0.0,0.0,0.0,0.0,0.0
1467,0.420191037085176,0.914814814814815,0.5,0.0851851851851852,0.414814814814815,0.037037037037037,27.0,-1.19868147373199,-1.21504114624469,-1.50000011920934,0.06537701558742,0.867009084556254,0.914929165872562,0.868383203100184,0.907554157931516,0.898430849374246,0.914929165872562,-3.29583686600433,3.29583686600433,2.99573227355399,6.29156913955832,0.0,2.0,20.0,0.0,540.0,0.0,0.0,20.0,0.9,-1.18960249423981,-0.00323717528954148,0.0,0.0,0.0,0.0,0.0,0.00127097964286804,2.89583151234896e-05,-0.000830404693260789,0.000643420165343852,0.0,0.0,0.0,0.0,0.0
1471,0.992422373387609,0.551201602136182,0.5,0.448798397863818,0.0512016021361816,0.000934579439252336,1070.0,14974.1791843812,8901.75014936417,2055.83447265625,5971.85857137631,0.837649620112202,0.592523032939192,0.83751668966227,0.638318150789951,0.456745119632901,0.592523032939192,-6.97541392745595,6.97541392745595,2.63905732961526,9.61447125707121,0.0,2.0,14.0,0.0,14980.0,0.0,0.0,14.0,0.357142857142857,10777.0361328125,94.3235855102539,0.0,0.0,0.0,0.0,0.0,122.375526428223,71.7300844873701,-13.6137962341309,51.9618419733681,0.0,0.0,0.0,0.0,0.0
1472,4.66954863375672,0.0963541666666667,0.027027027027027,0.00130208333333333,0.0241565087016247,0.01171875,85.3333333333333,0.108033240997229,-1.1727481157615,-2.0,0.612286853134042,0.621290881334561,0.15648749744347,0.748713059771589,0.515781106636379,0.414485894236343,0.104822334184217,-4.44656515581145,4.44656515581145,2.19722457733622,6.64378973314767,1.0,37.0,9.0,0.0,768.0,0.0,0.0,8.0,0.282608695652174,-1.60024411639163,-0.148621668919854,0.0,0.0,0.0,0.125,8.0,0.532375092899068,0.0924483880267069,-0.162445926749717,0.25040190504032,38.0,38.0,38.0,0.0,38.0
1473,0.529360865287364,0.88,0.5,0.12,0.38,0.09,11.1111111111111,2.84173393249512,-0.31616517752747,-1.9983994964601,1.44898877936692,0.837171717171717,0.881414141414142,0.756060606060606,0.839191919191919,0.859191919191919,0.881414141414142,-2.40794560865187,2.40794560865187,2.19722457733622,4.60517018598809,0.0,2.0,9.0,0.0,100.0,0.0,0.0,9.0,1.0,-0.531073570251465,0.279054820537567,0.0,0.0,0.0,0.0,0.0,0.763940811157227,-0.0431968238618639,-2.20039415359497,0.894847236139137,0.0,0.0,0.0,0.0,0.0
1475,2.30000705806735,0.417456685191239,0.166666666666667,0.0794377247466492,0.116274881869716,0.0083360575351422,119.960784313725,2942.2459263488,228.003436817292,-0.972157723389243,583.762677233569,0.589058982879374,0.415339502801136,0.563579940290897,0.470091877384664,0.171622519264189,0.431844827242793,-4.78716489198652,4.78716489198652,3.93182563272433,8.71899052471085,0.0,6.0,51.0,0.0,6118.0,0.0,0.0,51.0,0.431372549019608,7.92460536956787,-2.40410733222961,0.0,0.0,0.0,0.0,0.0,53.7716522216797,7.43915122323761,-1.87530469894409,11.2253439192846,0.0,0.0,0.0,0.0,0.0
1481,3.50415902053474,0.162282577701739,0.0555555555555556,0.000962360992301112,0.0520674135958005,0.000213857998289136,4676.0,-0.480255973518937,-0.962037524811944,-1.2294331058127,0.341357683455921,0.544903553834804,0.190834086486786,0.830914381880984,0.302567744252591,0.066865117907131,0.162282993436891,-8.45019832259196,8.45019832259196,1.79175946922805,10.24195779182,3.0,18.0,6.0,0.0,28056.0,0.0,0.0,3.0,0.739130434782609,-0.140624678974163,-0.566540809209809,0.0,0.0,0.0,1.0,1.0,0.755723188166857,0.249674124677478,-0.00591828944141735,0.357836866941484,8.0,6.66666666666667,4.0,1.88561808316413,20.0
1482,4.89217981792704,0.0470588235294118,0.0333333333333333,0.0235294117647059,0.00476272854960436,0.0441176470588235,22.6666666666667,11.7768859863281,2.83600825473055,-0.905374765396118,4.1111698032091,0.64629623512688,0.0819680819479207,0.643651157683416,0.812846409862539,0.734964714198585,0.0848252248050635,-3.120895416508,3.120895416508,2.70805020110221,5.82894561761021,0.0,30.0,15.0,0.0,340.0,0.0,0.0,15.0,0.466666666666667,-0.000827550888061523,0.0755200833082199,0.0,0.0,0.0,0.0,0.0,3.31042814254761,0.661628790696462,-2.62160325050354,1.61419417967629,0.0,0.0,0.0,0.0,0.0
1483,2.71125604634659,0.330462210360306,0.0909090909090909,0.00837680456144608,0.0980169950153642,4.24602693194225e-05,23551.4285714286,-1.19709399096214,-1.199202859847,-1.20003495832916,0.00109640909827687,0.757145439996527,0.330462216682978,0.849902526347345,0.391962573807731,0.405677547193658,0.330462216682978,-10.0669417588119,10.0669417588119,1.94591014905531,12.0128519078672,2.0,11.0,7.0,0.0,164860.0,0.0,0.0,5.0,0.642857142857143,-1.19002429090902,-0.0266832494167929,0.0,0.0,0.0,0.4,2.5,0.000107494431787195,-0.000511214726516915,-0.00182510858328543,0.000755689138462197,5.0,4.5,4.0,0.5,9.0
1486,0.862999992787577,0.714376904105614,0.5,0.285623095894386,0.214376904105614,0.0034237632380676,292.076271186441,4303.04326606235,321.350552094887,-1.85312277029319,1075.07708197286,0.952009451256255,0.752677149283535,0.949630015379823,0.940374631358343,0.814565809763576,0.714376918540235,-5.67701497085409,5.67701497085409,4.77068462446567,10.4476995953198,29.0,2.0,118.0,0.0,34465.0,0.0,0.0,89.0,0.00574712643678161,4303.04326541335,-65.6125161257472,0.0,0.0,0.0,0.325842696629214,3.06896551724138,2.3194227236449,-7.06284646371662,-65.612516133166,16.290919866979,3.0,2.93103448275862,2.0,0.253395490632743,85.0
1487,0.33979042531608,0.936858721389108,0.5,0.0631412786108919,0.436858721389108,0.0284135753749013,35.1944444444444,77.5034790039062,1.48774357995974,-0.976974243396369,9.0588577408692,0.926997292334506,0.936858485574679,0.909241853661573,0.93883165790047,0.692203790731692,0.936858485574679,-3.56088824186503,3.56088824186503,4.27666611901606,7.83755436088108,0.0,2.0,72.0,0.0,2534.0,0.0,0.0,72.0,0.277777777777778,-0.441046476364136,-0.529726803302765,0.0,0.0,0.0,0.0,0.0,7.37209320068359,0.0859051321711174,-1.30758428573608,1.11927595845602,0.0,0.0,0.0,0.0,0.0
1488,0.805125007464682,0.753846153846154,0.5,0.246153846153846,0.253846153846154,0.112820512820513,8.86363636363636,21.4044189453125,5.3479642749154,-0.928926442477689,6.15055344549702,0.953070175438597,0.819766081871345,0.886695906432749,0.886432748538012,0.692309941520468,0.754239766081871,-2.18195710520543,2.18195710520543,3.09104245335832,5.27299955856375,0.0,2.0,22.0,0.0,195.0,0.0,0.0,22.0,0.363636363636364,5.66712856292725,-1.95254611968994,0.0,0.0,0.0,0.0,0.0,4.18817234039307,1.64449424127286,-0.510352551937103,1.29451377156107,0.0,0.0,0.0,0.0,0.0
1489,0.873182257724141,0.706513693560326,0.5,0.293486306439674,0.206513693560326,0.000925240562546262,1080.8,1.7623726070532,0.338323904449607,-0.85760072288499,1.09519954607882,0.905620463312568,0.754264419821589,0.869165969044501,0.758516824157173,0.760740424476891,0.754264419821589,-6.98545678664599,6.98545678664599,1.6094379124341,8.59489469908009,0.0,2.0,5.0,0.0,5404.0,0.0,0.0,5.0,1.0,-1.24550807476044,0.0775303021073341,0.0,0.0,0.0,0.0,0.0,1.48198127746582,0.779248771071434,0.209436699748039,0.492757696108235,0.0,0.0,0.0,0.0,0.0
1496,0.999931710654688,0.504864864864865,0.5,0.495135135135135,0.00486486486486484,0.0027027027027027,370.0,1.7124368458835,1.50394537383855,1.31384937433013,0.113544053403822,0.751482105691564,0.602300917277059,0.878651213901196,0.762428800360572,0.979732440087472,0.588782813948044,-5.91350300563827,5.91350300563827,2.99573227355399,8.90923527919226,0.0,2.0,20.0,0.0,7400.0,0.0,0.0,20.0,0.95,0.502646207809448,0.696339547634125,0.0,0.0,0.0,0.0,0.0,-0.12180045992136,-0.233763502910733,-0.311524301767349,0.0428304172447312,0.0,0.0,0.0,0.0,0.0
1498,0.930738810987158,0.653679653679654,0.5,0.346320346320346,0.153679653679654,0.0194805194805195,51.3333333333333,7.64114327042276,2.56606012815345,-1.01822309974764,3.11386338733871,0.651572617946346,0.653700277520814,0.638714153561517,0.71850138760407,0.701248843663275,0.651480111008326,-3.93834031374552,3.93834031374552,2.19722457733622,6.13556489108174,1.0,2.0,9.0,0.0,462.0,0.0,0.0,8.0,0.8,-0.699677285330489,-0.113943007424341,0.0,0.0,0.0,0.125,8.0,2.33459583719937,0.87118087427842,-0.380493742103841,1.02360909473434,2.0,2.0,2.0,0.0,2.0
1500,1.58496250072116,0.333333333333333,0.333333333333333,0.333333333333333,0.0,0.0333333333333333,30.0,-0.0934643522586396,-0.742847250185461,-1.10896456241608,0.405220091730265,0.928571428571428,0.652380952380952,0.904761904761905,0.966666666666667,0.904761904761905,0.652380952380952,-3.40119738166216,3.40119738166216,1.94591014905531,5.34710753071747,0.0,3.0,7.0,0.0,210.0,0.0,0.0,7.0,0.428571428571429,-1.16069507598877,0.329497456550598,0.0,0.0,0.0,0.0,0.0,0.557875990867615,0.265505052038601,-0.534103453159332,0.349899389343513,0.0,0.0,0.0,0.0,0.0
1501,3.32181948968678,0.101694915254237,0.1,0.0973006905210295,0.00122531207130842,0.160703075957313,6.22265625,19.5502319335938,-0.964104177491781,-1.99848449266328,1.76144632457315,0.91897264289789,0.197773434927388,0.745606499388455,0.887033594680395,0.785484474014283,0.144949413699434,-1.82819686543049,1.82819686543049,5.54517744447956,7.37337430991005,0.0,10.0,256.0,0.0,1593.0,0.0,0.0,256.0,0.6328125,-0.19000768661499,-0.563790142536163,0.0,0.0,0.0,0.0,0.0,4.64222192764282,0.808619722636649,-0.613259315490723,0.618085694797749,0.0,0.0,0.0,0.0,0.0
1503,3.32191345969061,0.100647278694503,0.1,0.099234205488194,0.000450298688562068,5.31801744309721e-05,18804.0,1.64852142333984,-0.0742834411287282,-1.99987578392029,0.752764029745444,0.246919410584695,0.103253011528162,0.133398595028843,0.106759184143458,0.10635275439507,0.102292045710591,-9.84182489214402,9.84182489214402,2.63905732961526,12.4808822217593,0.0,10.0,14.0,0.0,263256.0,0.0,0.0,14.0,0.857142857142857,-0.439258098602295,0.609737038612366,0.0,0.0,0.0,0.0,0.0,0.212598443031311,-0.152899303265648,-0.745547473430634,0.260555421054786,0.0,0.0,0.0,0.0,0.0
1505,4.2454309656967,0.0634761145453354,0.05,0.0305148424018698,0.0157686612799456,6.55293680784605e-05,15260.3333333333,-1.19995749311488,-1.2000704490401,-1.20018340496531,0.000112955925216873,1.0,0.126930357282914,1.0,0.265666323972813,1.0,0.0634982302376744,-9.63301214819971,9.63301214819971,1.09861228866811,10.7316244368678,1.0,20.0,3.0,0.0,45781.0,0.0,0.0,2.0,0.848484848484849,-0.605402472362595,0.000696313575433052,0.0,0.0,0.0,0.5,2.0,-0.00122905788663433,-0.0047067573079843,-0.00818445672933427,0.00347769942134997,31.0,31.0,31.0,0.0,31.0
1507,0.999999525775866,0.500405405405405,0.5,0.499594594594595,0.000405405405405429,0.0027027027027027,370.0,0.0483176708221436,-0.0646483816160999,-0.144884144040183,0.0441591428422363,0.947427625205917,0.662022090242303,0.846624561482478,0.978240297212949,0.978645337387592,0.677699236218573,-5.91350300563827,5.91350300563827,2.99573227355399,8.90923527919226,0.0,2.0,20.0,0.0,7400.0,0.0,0.0,20.0,0.95,-1.27580404281616,0.00267019658349454,0.0,0.0,0.0,0.0,0.0,0.0516856871545315,0.0115682415373158,-0.0328978486359119,0.0252438806535238,0.0,0.0,0.0,0.0,0.0
1508,2.04710206152464,0.320099255583127,0.2,0.0595533498759305,0.114785123180524,0.0124069478908189,80.6,-0.178280298094946,-0.772804896126585,-1.19940745830536,0.413792902217138,0.798106259802829,0.571315261297797,0.870790350149994,0.916223992121759,0.855303926949447,0.359373592966228,-4.38949864951258,4.38949864951258,1.6094379124341,5.99893656194668,0.0,5.0,5.0,0.0,403.0,0.0,0.0,5.0,1.0,0.0142853260040283,-0.272007167339325,0.0,0.0,0.0,0.0,0.0,0.694749355316162,0.391011524572969,0.0192261356860399,0.253437547746399,0.0,0.0,0.0,0.0,0.0
1509,3.99158388606627,0.147262475557817,0.0454545454545454,0.00610050089732944,0.0395859122290547,2.67859534460129e-05,37333.0,2.14864880974207,1.46674224408924,0.291643311585544,0.702921267394323,0.566885026178773,0.148347779306974,0.588098984383618,0.278138966829373,0.350106106708666,0.148347779306974,-10.5276329329978,10.5276329329978,1.38629436111989,11.9139272941177,0.0,22.0,4.0,0.0,149332.0,0.0,0.0,4.0,1.0,2.16320133209229,-0.858695685863495,0.0,0.0,0.0,0.0,0.0,1.21995329856873,0.402580372989178,-0.386417061090469,0.760459434219473,0.0,0.0,0.0,0.0,0.0
151,0.98350939060571,0.575454625706215,0.5,0.424545374293785,0.0754546257062147,0.000176553672316384,5664.0,7048.17011398913,1029.28690193909,-1.31431893533572,2457.81368817349,0.8328696369782,0.757393212079687,0.890911405651183,0.730931616730104,0.728394061913903,0.575454627526116,-8.64188563537355,8.64188563537355,2.07944154167984,10.7213271770534,1.0,2.0,8.0,0.0,45312.0,0.0,0.0,7.0,0.714285714285714,7.62469875812196,-0.384731961618604,0.0,0.0,0.0,0.142857142857143,7.0,78.694160573495,12.6215626648133,-0.167695995245847,27.1524621876731,7.0,7.0,7.0,0.0,7.0
1510,0.95263512240186,0.627416520210896,0.5,0.372583479789104,0.127416520210896,0.0527240773286467,18.9666666666667,48.7671881277105,7.73570586361897,-0.541366944638989,12.5477300844976,0.943758102151932,0.883698470313715,0.938527352864921,0.956072292800968,0.934863019618011,0.706599472819981,-2.94268305246418,2.94268305246418,3.40119738166216,6.34388043412633,0.0,2.0,30.0,0.0,569.0,0.0,0.0,30.0,0.333333333333333,0.895444393157959,-1.05363667011261,0.0,0.0,0.0,0.0,0.0,5.43281507492065,1.73581512868404,0.414330005645752,1.25391953553456,0.0,0.0,0.0,0.0,0.0
1512,2.17454712492125,0.28,0.2,0.05,0.0800624756049924,0.065,15.3846153846154,95.0100824844932,9.14155739200429,-1.47170531749725,25.9674243483875,0.342914351095129,0.269219243761578,0.305784570120955,0.343026588209655,0.11902037702953,0.294820747520976,-2.7333680090865,2.7333680090865,2.56494935746154,5.29831736654804,0.0,5.0,13.0,0.0,200.0,0.0,0.0,13.0,0.923076923076923,-1.08007037639618,0.517071068286896,0.0,0.0,0.0,0.0,0.0,9.84936904907227,0.501973323523998,-5.51037693023682,3.190060450859,0.0,0.0,0.0,0.0,0.0
1513,1.97589207950747,0.390243902439024,0.2,0.040650406504065,0.130649167002281,0.0975609756097561,10.25,26.5038463514502,2.81753180786604,-1.70853588988115,7.6946097963503,0.398205128205128,0.320091575091575,0.338241758241758,0.378956043956044,0.103058608058608,0.445695970695971,-2.32727770558442,2.32727770558442,2.484906649788,4.81218435537242,0.0,5.0,12.0,0.0,123.0,0.0,0.0,12.0,0.916666666666667,-0.600974321365356,0.049238845705986,0.0,0.0,0.0,0.0,0.0,5.2294921875,0.148828953194122,-3.0640652179718,1.9617272297778,0.0,0.0,0.0,0.0,0.0
1516,1.92875808702228,0.386363636363636,0.25,0.181818181818182,0.0815494323545871,1.02272727272727,0.977777777777778,31.0306968688965,10.7087377684564,2.18602800369263,7.50511472092787,0.812402597402597,0.597922077922078,0.760036075036075,0.422633477633478,0.941226551226551,0.387316017316017,0.0224728558520586,-0.0224728558520586,4.49980967033027,4.47733681447821,0.0,4.0,90.0,0.0,88.0,0.0,0.0,90.0,0.166666666666667,6.00464248657227,1.29530036449432,0.0,0.0,0.0,0.0,0.0,2.46717000007629,-0.206190344649884,-2.58266997337341,1.51286810827892,0.0,0.0,0.0,0.0,0.0
